names,logfoldchanges
SBF1,-1.334401011
NEUROG1,-1.678069592
FLNA,-0.491593391
PAF1,-1.250160217
SERPINB5,-0.607691288
PC,-0.748392642
PRB3,-0.910366416
KMT5A,-0.647654176
PNPLA2,-1.066669226
LAMB3,-0.968338668
PTPN2,-1.097846985
ABLIM3,-1.07588315
DIO2,-1.445761085
HNRNPA0,-0.612808287
QPCT,0.430563271
DCXR,-0.504358411
CDCA4,-0.635355532
TAF15,-0.890647352
PTN,0.416295499
CNR1,-0.582834303
DNAJC1,-0.592025101
NFIB,-0.703423619
PPP1R16B,0.460829616
GOLIM4,-1.204171538
EMD,-0.839247227
CYB5B,-0.665216804
TADA2A,-1.601946831
ARHGEF12,-1.19735086
ANO1,-2.142243862
CRK,-0.434187174
LAMA5,-0.862811923
ULK1,-0.830222666
STAP2,-0.504668355
TRPV4,-1.524267793
HERPUD1,-0.526332855
GAA,-0.451100916
GJB3,-0.955478787
EVPL,-0.669704199
HBQ1,-1.170312405
HMOX1,-1.041809082
LCN1,-1.317545533
IVL,-0.959923804
KLF5,-0.834782422
PRB3,-0.897497952
GSDMD,-1.310513854
CST6,-0.911335945
EPPK1,-0.603953838
XRCC1,-1.165087342
LMX1B,-1.06161654
KIF2C,-1.189273238
PRB3,-0.9499861
