names,logfoldchanges,condition
CALY,0.558595002,STIM1
KIAA0513,0.309855431,STIM1
KCNQ3,0.499205649,STIM1
GALT,0.401320219,STIM1
RTCA,-0.352468491,MDFIC
SMURF2,-0.624736667,MDFIC
CCT2,-0.276884735,MDFIC
DNAJC3,-0.68566525,MDFIC
MPI,0.392031103,MDFIC
SNX27,-0.480338991,MDFIC
HDAC3,0.218352467,MDFIC
SAMD4A,-0.14519228,MDFIC
BDH1,0.282102019,MDFIC
CAPZA1,-0.449025661,MDFIC
RABGGTB,-0.539809048,MDFIC
ESF1,-0.380895078,MDFIC
TGFB2,-0.451636404,MDFIC
CAMSAP2,-0.315611243,MDFIC
DNMT1,-0.173872247,MDFIC
ATP5ME,0.319659799,MDFIC
BUB1B,-0.149425164,MDFIC
TMEM187,0.464065075,MDFIC
GRM5,-0.5200243,MDFIC
ANKRD1,-0.602790833,MDFIC
RPL9,-0.67124027,SH3GL2
RPL27A,-0.887318194,SH3GL2
DRG1,-0.342666656,SH3GL2
CCNB1IP1,-0.170003459,SH3GL2
PFDN2,-0.327689171,SH3GL2
RPL24,-0.525915086,SH3GL2
RPSA,-0.771997571,SH3GL2
RPL32,-0.781336129,SH3GL2
SLC37A4,0.254763722,SH3GL2
RPS3,-0.697637558,SH3GL2
KLHL36,-0.483340263,SH3GL2
CDK7,-0.173161805,SH3GL2
RACK1,-0.389982134,SH3GL2
RGS9,-0.499020815,SH3GL2
RPL29,-0.488935351,SH3GL2
MTCH1,-0.187628612,SH3GL2
RPL18,-0.513782203,SH3GL2
NRG1,-0.308942735,SH3GL2
INTS3,0.246131599,SH3GL2
B4GAT1,0.283639759,SH3GL2
PAF1,0.347173244,LOXL1
IARS2,-0.223693267,LOXL1
MEGF6,0.419316173,LOXL1
PARP2,-0.169234321,LOXL1
TAOK1,0.36966145,LOXL1
ANAPC1,-0.361959547,LOXL1
EPOR,0.390168935,LOXL1
BRINP3,0.244285434,LOXL1
FZD8,0.551724434,LOXL1
SUPT16H,-0.254867136,LOXL1
ZNF44,0.361069381,LOXL1
EXD2,-0.418607861,LOXL1
M6PR,-0.254349321,LOXL1
HPR,0.329637378,LOXL1
NOVA1,-0.489766568,LOXL1
VPS52,-0.289707124,LOXL1
CS,-0.142116904,LOXL1
ATP2A2,-0.257785827,LOXL1
CASC3,-0.208119854,LOXL1
GRK1,0.437914491,LOXL1
ZBTB33,-0.715462983,LCMT1
PPEF2,-0.641962588,LCMT1
TTC17,-0.730122566,LCMT1
PXMP2,0.236521229,LCMT1
PUM3,-0.4270522,LCMT1
TRPM1,-0.818472624,LCMT1
LRPPRC,-0.568656564,LCMT1
CDK2AP2,0.435762227,LCMT1
SYCE1L,-0.685668349,LCMT1
BDH1,0.311013192,LCMT1
NDUFS7,0.367307663,LCMT1
PTH,-0.627297819,LCMT1
GPX4,0.415356398,LCMT1
UROS,0.310790479,LCMT1
HEMK1,0.540873349,LCMT1
EBP,0.304193586,LCMT1
CHML,-0.389211714,LCMT1
POLD4,0.583760738,LCMT1
SCAND1,0.354704082,LCMT1
SREBF1,0.327172577,LCMT1
ELP5,-0.749225497,PCCA
IL10RB,-0.489569664,PCCA
TAF1D,0.452832192,PCCA
DPF2,0.343037277,PCCA
BANK1,-0.47311902,PCCA
LTB,-0.907203496,PCCA
ZNF91,-0.319735318,PCCA
DAP3,0.448919982,PCCA
METTL3,0.54516834,PCCA
RAD23A,-0.337358087,PCCA
RNF4,0.306165874,PCCA
PABPC3,0.39846009,PCCA
ANP32B,0.338800073,PCCA
UBE2Z,0.467380404,PCCA
NAGLU,-1.16362071,PCCA
ST7,0.367676407,PCCA
PLD3,-0.731488764,PCCA
ZNF783,0.316281796,PCCA
RPS2,0.68060106,PCCA
CEP152,0.595341742,PCCA
IER3,0.710803986,TUBA1C
MAFK,0.722134531,TUBA1C
SCGB2A2,0.360892802,TUBA1C
SCGB1D2,0.398192436,TUBA1C
CIAO1,0.380963087,TUBA1C
LIG1,-0.648787141,TUBA1C
OSBPL2,0.784115672,TUBA1C
SPANXC,0.470563084,TUBA1C
TMPRSS3,0.517615378,TUBA1C
MAN2B1,-0.676992476,TUBA1C
CHAD,0.507040322,TUBA1C
TRIB1,0.688491225,TUBA1C
ENO2,-0.310100287,TUBA1C
POU3F4,0.47525999,TUBA1C
WDR6,-0.568382263,TUBA1C
DRD1,0.69505769,TUBA1C
TMEM248,0.360529482,TUBA1C
ONECUT2,0.435196459,TUBA1C
SLC52A1,0.970834494,TUBA1C
NISCH,-0.634488404,TUBA1C
RPL9,0.910120845,GJB1
RPL30,1.028969407,GJB1
INSIG1,0.406428188,GJB1
RPL27,0.880126595,GJB1
AKR7A2,0.293133497,GJB1
SNX4,0.425492913,GJB1
RPLP1,0.921567798,GJB1
MPZL1,0.292284429,GJB1
BNIP3L,0.44959715,GJB1
RPS27,0.97094202,GJB1
RPS11,0.733238041,GJB1
EEF1A1,0.992004633,GJB1
PDPR,-0.733105659,GJB1
CBR4,0.466406912,GJB1
PTP4A2,0.482102305,GJB1
RPL41,1.166862488,GJB1
RPS10,0.894623697,GJB1
RPL37A,1.105719924,GJB1
RPS13,0.89249599,GJB1
NIPSNAP2,0.403506607,GJB1
RPL41,1.111509085,AMT
RPL23A,1.067574859,AMT
RPLP1,0.86838311,AMT
AKR7A2,0.254870236,AMT
RPS10,0.861905217,AMT
RPS14,0.849361837,AMT
RPS27,0.938511491,AMT
RPS18,1.085707903,AMT
PPIA,0.885207474,AMT
EEF1A1,0.9540537,AMT
RPS11,0.656577229,AMT
TIMM17A,0.413421273,AMT
RPL37A,1.064109087,AMT
TCOF1,-0.583586931,AMT
RPL7A,0.948084176,AMT
CCNI,0.406818807,AMT
RPS4X,0.859572768,AMT
RPL27A,0.901705265,AMT
CAT,0.551593363,AMT
RPS3,0.753502309,AMT
JPT2,0.309025675,PDE6G
PGAM1,0.171082705,PDE6G
MALL,-1.761795521,PDE6G
NET1,0.39730081,PDE6G
TRAM2,0.313334465,PDE6G
CCNB1,0.246954992,PDE6G
PKN1,-0.553922772,PDE6G
TMEM70,0.622829378,PDE6G
RPL7,0.774499953,PDE6G
JARID2,0.329315007,PDE6G
GAPDH,0.575660646,PDE6G
CHN1,0.217232168,PDE6G
FOXC1,0.360321939,PDE6G
PJA1,0.552041113,PDE6G
SNAPC5,0.301511854,PDE6G
PGK1,0.414578825,PDE6G
TP53BP2,0.302562445,PDE6G
EVPL,-0.78828764,PDE6G
INVS,-0.529285789,PDE6G
PCYT2,-0.751242042,PDE6G
TJAP1,-0.879025877,IDH2
KLRK1,-1.113904834,IDH2
NUP133,0.397362083,IDH2
FOXL1,-1.673021078,IDH2
JUN,-0.473142296,IDH2
CSRP1,-0.166923493,IDH2
ZBED5,0.651709795,IDH2
SUPT3H,-0.730939269,IDH2
KLRC3,-0.997306108,IDH2
VAMP1,-0.615385234,IDH2
NIPSNAP2,0.384613991,IDH2
PGM1,0.340542614,IDH2
ALDH18A1,0.283578485,IDH2
HMGCR,0.331319928,IDH2
NOP10,-0.656372607,IDH2
GTPBP2,-0.750054598,IDH2
AKAP5,-1.078511238,IDH2
TIA1,0.381951153,IDH2
DRD3,-0.9972229,IDH2
IDE,0.642179191,IDH2
KIR3DL1,-1.570727229,MAP3K5
TRAPPC8,0.738195121,MAP3K5
NPEPPS,0.313063771,MAP3K5
DRD2,-0.724587381,MAP3K5
PVT1,-1.227056146,MAP3K5
KLRD1,-1.64733398,MAP3K5
KIR3DL3,-1.186460972,MAP3K5
POLI,0.546490192,MAP3K5
DOK1,-0.773930311,MAP3K5
ARHGAP32,0.249483585,MAP3K5
TAPT1,-1.146512032,MAP3K5
LIMS3,-0.959594071,MAP3K5
RTP4,-0.525572896,MAP3K5
SAP30BP,-0.247867063,MAP3K5
FAM76A,-1.232033372,MAP3K5
USB1,-0.532635629,MAP3K5
SAG,-1.193247676,MAP3K5
SPAG11B,-1.161999226,MAP3K5
RDX,0.496302515,MAP3K5
CD180,-0.776218414,MAP3K5
PLA2G15,-0.544916213,TGFBR3
RBM15B,-0.619885504,TGFBR3
KRT37,-1.130187869,TGFBR3
PCSK5,0.546335697,TGFBR3
PFKP,-0.434652448,TGFBR3
AKR1B10,0.514560103,TGFBR3
KCNF1,-0.715544105,TGFBR3
AKR1C1,0.611897826,TGFBR3
FTH1,-0.753591835,TGFBR3
SNX7,0.317240775,TGFBR3
TNFRSF1B,-0.82092756,TGFBR3
PLAUR,-0.478837281,TGFBR3
HOXB3,-0.664702952,TGFBR3
DHTKD1,0.323103249,TGFBR3
METTL7A,0.300160676,TGFBR3
MRM1,-0.865794063,TGFBR3
AKR1C2,0.890990674,TGFBR3
C11orf68,-0.945636988,TGFBR3
P4HA1,-0.641302586,TGFBR3
CCNK,-1.055533886,TGFBR3
COLGALT1,-0.344891191,PNKP
ACADM,0.434821635,PNKP
SPTAN1,0.348528296,PNKP
GABRA3,-0.526649654,PNKP
ARAF,-0.787921727,PNKP
CPLX2,-1.073082685,PNKP
EXOSC1,-1.057473421,PNKP
LFNG,-1.278072476,PNKP
KCNJ5,-1.140973806,PNKP
TRPC3,-0.889448941,PNKP
CRYGA,-1.075782299,PNKP
CENPO,-0.943550706,PNKP
KLRK1,-0.824892402,PNKP
GJA8,-1.312967181,PNKP
KLK15,-1.517690063,PNKP
KLRC3,-0.779442072,PNKP
NBEA,0.313691765,PNKP
STK26,0.354667813,PNKP
KLRD1,-1.673093677,PNKP
KCNC4,-1.550606489,PNKP
CCL4,-0.489642173,MARK4
CRYBB3,-0.934753537,MARK4
XCL1,-1.217301488,MARK4
RPL10L,-0.97155571,MARK4
NPEPPS,0.305680811,MARK4
PCSK1,-0.356131405,MARK4
SZRD1,-0.412493974,MARK4
NCR1,-1.035383701,MARK4
KLRD1,-1.533261418,MARK4
KLRC3,-0.65996635,MARK4
DOK3,-0.744038403,MARK4
NCOA3,0.771253228,MARK4
KLHL11,-0.635151863,MARK4
SLC16A8,-1.000168324,MARK4
FRMD8,-0.817242503,MARK4
HTR1B,-1.057549834,MARK4
HOXD9,-0.696213722,MARK4
CETP,-0.513653398,MARK4
GIPR,-1.000479579,MARK4
GRM2,-1.016977906,MARK4
HMGCR,0.348917246,FSHR
INSIG1,0.403251678,FSHR
PAFAH1B1,0.255121917,FSHR
PGM1,0.341733366,FSHR
MRPL46,-0.414260536,FSHR
NEDD8,-0.440092146,FSHR
JUN,-0.469299644,FSHR
TIMM10,-0.82911849,FSHR
SUPT3H,-0.742469549,FSHR
CLIC1,-0.317971408,FSHR
MEA1,-0.452156156,FSHR
GZMA,-0.48339358,FSHR
SPTAN1,0.366407216,FSHR
ADORA1,-0.557055414,FSHR
MYDGF,-0.593573868,FSHR
HNRNPA3,0.422564447,FSHR
RAB2A,0.579472601,FSHR
PCGF1,-0.395142108,FSHR
TIMM13,-0.645908713,FSHR
MMP26,-0.731055617,FSHR
RNF41,-0.375731826,FADD
MRPL48,-0.447935343,FADD
RBM4,-0.466115564,FADD
GTPBP8,-0.199674249,FADD
SNX6,-0.237442955,FADD
ARPC3,-0.291413844,FADD
CCNB2,-0.074038133,FADD
ORMDL2,-0.528967619,FADD
KAT6A,-0.256257892,FADD
POLR2G,-0.24171491,FADD
TAF11,-0.209604651,FADD
GMEB1,-0.418730706,FADD
SLC33A1,-0.232698336,FADD
STK38,-0.285809398,FADD
KANSL2,-0.204477906,FADD
PRAF2,-0.265522152,FADD
PRKAG1,-0.534831822,FADD
APTX,-0.202733994,FADD
PRKCB,-0.560460091,FADD
MYLIP,-0.254792541,FADD
CALU,-0.21530959,HRH3
SUMO3,-0.417971492,HRH3
SUZ12,-0.223326683,HRH3
MAPK9,-0.266453028,HRH3
RPAP1,0.31082508,HRH3
CPNE3,-0.173783734,HRH3
S100A9,0.228205755,HRH3
TWF1,-0.322074771,HRH3
LBR,-0.16789113,HRH3
TMPO,-0.30431059,HRH3
NR2C1,-0.413280874,HRH3
OLA1,-0.207834274,HRH3
CTNNB1,-0.33087635,HRH3
FBLN2,-0.33574295,HRH3
NKIRAS2,0.269722879,HRH3
ZFP36,0.347272307,HRH3
APPL2,-0.310298055,HRH3
SUMO4,-0.192476213,HRH3
LZTFL1,-0.398626655,HRH3
ALDH9A1,-0.271078646,HRH3
RHEB,-0.139450625,PTGIR
RAP2B,-0.377980649,PTGIR
TMPO,-0.267455846,PTGIR
MAPK9,-0.228377283,PTGIR
ALPL,-0.399347931,PTGIR
GNG12,-0.335790634,PTGIR
CTNNB1,-0.327490628,PTGIR
TCL6,-0.298494786,PTGIR
SOX2,-0.362419963,PTGIR
BPIFA1,-0.373198479,PTGIR
VPS35L,0.277183771,PTGIR
KMT5A,-0.446567565,PTGIR
MOB1A,-0.2563833,PTGIR
GPD2,-0.405090272,PTGIR
AGPAT2,-0.657234669,PTGIR
RPAP1,0.279435307,PTGIR
PRUNE2,0.118278913,PTGIR
NFRKB,-0.38000375,PTGIR
LRP8,-0.423776507,PTGIR
RXYLT1,-0.298344851,PTGIR
SSRP1,-0.30179894,PPARD
CD44,-0.088021703,PPARD
PARP2,-0.133759722,PPARD
CDCA3,-0.281348437,PPARD
SF1,-0.202885702,PPARD
HNRNPAB,-0.228509188,PPARD
DAZAP1,-0.365402013,PPARD
ATF6,-0.188245013,PPARD
TCF20,-0.271014243,PPARD
HNRNPUL2,-0.636060536,PPARD
CTPS1,-0.266632408,PPARD
NUP85,-0.050955057,PPARD
BLMH,-0.232639939,PPARD
RALGPS2,0.420755982,PPARD
ATXN2,-0.324204624,PPARD
UBAP2L,-0.337579876,PPARD
GRIA2,-0.167603716,PPARD
PRKDC,-0.240459636,PPARD
ERCC5,-0.344946116,PPARD
POLD2,-0.280724913,PPARD
YTHDC1,-0.575479448,DGKA
TXNRD1,-0.203345656,DGKA
NXF1,-0.23583582,DGKA
RSRC2,-0.308059186,DGKA
GNG12,-0.342215806,DGKA
HSPH1,-0.517224848,DGKA
BAZ1B,-0.314757854,DGKA
NOL8,-0.227224499,DGKA
RBM28,-0.442209959,DGKA
ANP32B,-0.346484691,DGKA
DNTTIP2,-0.244885385,DGKA
HSP90B1,-0.554597735,DGKA
BOP1,-0.253720313,DGKA
DNALI1,0.395077616,DGKA
OPHN1,-0.321641147,DGKA
CORO1C,-0.428369194,DGKA
CLIP1,-0.459043264,DGKA
GSPT1,-0.341123134,DGKA
LDB3,0.227326065,DGKA
RBM25,-0.455601722,DGKA
HSPBP1,0.564763963,CREB3L2
PPIE,0.248578578,CREB3L2
GADD45GIP1,0.390520573,CREB3L2
EGLN2,0.420587867,CREB3L2
ECSIT,0.423903823,CREB3L2
CHMP1A,0.534866989,CREB3L2
ELAC2,0.206020802,CREB3L2
C20orf27,0.33279714,CREB3L2
EXTL3,0.445485771,CREB3L2
TRIM28,0.329894602,CREB3L2
DCAF15,0.42547214,CREB3L2
CEP250,0.456931859,CREB3L2
RNF38,-0.609221697,CREB3L2
PSMD3,0.334899008,CREB3L2
RITA1,0.322892457,CREB3L2
TMEM109,0.199269384,CREB3L2
MRPL12,0.321550012,CREB3L2
CD2BP2,0.349174738,CREB3L2
ARMC7,0.346375138,CREB3L2
PABPC4,0.418141633,CREB3L2
EGR1,0.35357964,MAP2K2
GPD2,-0.479908079,MAP2K2
RAC1,-0.428050011,MAP2K2
JUNB,0.224255309,MAP2K2
ARF3,0.328228235,MAP2K2
MRTFA,0.457630962,MAP2K2
RPAP1,0.285195053,MAP2K2
TRIB1,0.471283704,MAP2K2
SLC6A6,-0.512856424,MAP2K2
SERPIND1,-0.413693637,MAP2K2
DNM1,0.401072532,MAP2K2
NEO1,0.269964099,MAP2K2
EIF4E,-0.324459881,MAP2K2
TMEM38B,-0.305245757,MAP2K2
FOS,0.166275471,MAP2K2
MUTYH,0.324081749,MAP2K2
UGDH,-0.188994586,MAP2K2
IL1RAP,0.20148395,MAP2K2
RHBDF1,0.367951125,MAP2K2
CPNE3,-0.165371642,MAP2K2
CD180,-1.241318107,RFK
OASL,-1.0337919,RFK
CSN2,-1.054553151,RFK
PJA2,0.386383235,RFK
FGF3,-1.214473724,RFK
NUP133,0.251542062,RFK
TRIM21,-0.924606204,RFK
APOL2,-0.687467039,RFK
APPBP2,0.438542843,RFK
TAF7,0.314041734,RFK
TNFRSF1B,-0.601472497,RFK
SSX7,-0.818591774,RFK
PRSS50,-1.222775817,RFK
LARP6,-0.385814697,RFK
ULBP1,-1.206996441,RFK
RBPJL,-1.628692627,RFK
TNR,-1.329445124,RFK
USB1,-0.602438927,RFK
GOLPH3,0.512036979,RFK
BCLAF1,0.477129936,RFK
EIF3D,-0.318062007,LYST
CSPP1,-0.485177904,LYST
GSTP1,0.198497206,LYST
NUP153,-0.332629204,LYST
SNRPE,-0.413002938,LYST
BTN2A1,-0.243703127,LYST
KCNE4,0.199723333,LYST
RTCA,-0.317995995,LYST
UFC1,-0.23725982,LYST
EIF3M,-0.283925951,LYST
RFX3,-0.659324825,LYST
TGFB2,-0.495305091,LYST
EYA3,-0.677804589,LYST
PLSCR1,-0.371413916,LYST
PSMA1,-0.23573111,LYST
DNA2,-0.342825294,LYST
ZZZ3,-0.390566945,LYST
UCHL5,-0.246274889,LYST
CDK2AP2,0.353728712,LYST
PSEN1,-0.385405988,LYST
MRPL19,-0.119593434,RBM47
GATD3A,0.284241706,RBM47
ADCY1,-0.236431733,RBM47
TMEM222,0.289405018,RBM47
GTF3C3,-0.263013244,RBM47
FBXO38,-0.302285939,RBM47
PMVK,0.374761522,RBM47
FXR2,0.20778127,RBM47
SREBF1,0.250101745,RBM47
NDUFS7,0.259608626,RBM47
CHD3,0.272384048,RBM47
CD320,0.249026805,RBM47
POLD4,0.447197586,RBM47
PAF1,0.290534288,RBM47
CYB561D2,0.276646376,RBM47
SEMG2,-0.445470393,RBM47
CHML,-0.314166427,RBM47
PLD3,0.316258848,RBM47
EBP,0.258444518,RBM47
SALL1,-0.0978861,RBM47
NEMF,-0.210524514,MAP4K5
ITCH,-0.618533075,MAP4K5
CAPZA1,-0.514108062,MAP4K5
STRN3,-0.347307533,MAP4K5
TGOLN2,-0.315291286,MAP4K5
HIF1A,-0.18457441,MAP4K5
TOPBP1,-0.207028389,MAP4K5
LNPEP,-0.511428475,MAP4K5
NUP153,-0.321462333,MAP4K5
FASTKD2,-0.256848037,MAP4K5
SDHD,-0.359606504,MAP4K5
BECN1,-0.176776886,MAP4K5
TIMM9,-0.09738747,MAP4K5
HERC6,-0.243119732,MAP4K5
CCND3,0.199379757,MAP4K5
PAK4,0.26077643,MAP4K5
ARF6,-0.194866031,MAP4K5
CEBPZ,0.16286841,MAP4K5
XYLB,-0.410593688,MAP4K5
MTMR3,-0.255344063,MAP4K5
MAP7D1,-0.262119949,TNFRSF11B
FBL,-0.274655402,TNFRSF11B
CIAO1,-0.328539908,TNFRSF11B
PSMB1,-0.55894804,TNFRSF11B
EWSR1,-0.446401864,TNFRSF11B
SNRNP200,-0.388292879,TNFRSF11B
RPS14,-0.658768237,TNFRSF11B
METAP2,-0.335468858,TNFRSF11B
RPS4X,-0.710311055,TNFRSF11B
TRIM58,0.25147146,TNFRSF11B
SF3A1,-0.306951314,TNFRSF11B
PSMC5,-0.276134819,TNFRSF11B
EEF1A1,-0.722972929,TNFRSF11B
CFL1,-0.666378736,TNFRSF11B
PSEN1,-0.397227228,TNFRSF11B
TMX2,-0.190310925,TNFRSF11B
RPS10,-0.669465423,TNFRSF11B
FBXO7,-0.589536667,TNFRSF11B
RPL27A,-0.760158539,TNFRSF11B
EIF3D,-0.24014239,TNFRSF11B
S100A4,0.200428396,TRAF2
LAS1L,-0.179792017,TRAF2
PRSS23,-0.459653258,TRAF2
TBC1D8,-0.519439578,TRAF2
FHL2,-0.535982549,TRAF2
SQOR,0.304314882,TRAF2
ZCCHC8,-0.31063199,TRAF2
DYRK4,0.254763156,TRAF2
AXL,-0.386047453,TRAF2
RPS2,-0.738977849,TRAF2
TXLNA,-0.179738432,TRAF2
LSG1,-0.210281089,TRAF2
CSNK1E,-0.196814597,TRAF2
UQCRFS1,-0.21799545,TRAF2
PLGRKT,0.30535078,TRAF2
TAF2,-0.307701945,TRAF2
PPA2,0.27132988,TRAF2
EIF3D,-0.272134364,TRAF2
DLC1,-0.346615642,TRAF2
COL4A1,-0.155357495,TRAF2
AGFG1,-0.288306206,NDC80
RBM6,0.259056956,NDC80
EIF3F,-0.233690664,NDC80
RPL14,-0.288645923,NDC80
EEF1B2,-0.611592293,NDC80
NDUFB5,-0.309224337,NDC80
BTF3,-0.448178232,NDC80
RPS8,-0.449944139,NDC80
PSEN1,-0.398803383,NDC80
CDK11A,0.174668014,NDC80
ACD,0.172956005,NDC80
BCOR,0.303181678,NDC80
RPL11,-0.422830403,NDC80
BECN1,-0.163670823,NDC80
RPLP2,-0.308728158,NDC80
TPM1,-0.324959069,NDC80
EIF3L,-0.519830287,NDC80
RAB4B,0.357422382,NDC80
IVD,0.189843297,NDC80
MICALL2,0.34991318,NDC80
SNRPF,0.087164395,LNPEP
SEMG2,-0.602849126,LNPEP
ZNF235,-0.337023646,LNPEP
BCL2L2,-0.257516235,LNPEP
KLF8,-0.453119755,LNPEP
RFX3,-0.717795551,LNPEP
CTTN,0.321356088,LNPEP
NDUFAF3,0.279069185,LNPEP
CRNKL1,-0.425641328,LNPEP
XRCC6,-0.349827379,LNPEP
CTBP1,0.208284989,LNPEP
SERBP1,-0.446537465,LNPEP
NME4,0.213992193,LNPEP
RBFOX2,-0.257048845,LNPEP
BUD23,0.232591957,LNPEP
TRAPPC3,0.221434519,LNPEP
EMD,0.356333882,LNPEP
ATP5ME,0.339387774,LNPEP
GPAA1,0.276172608,LNPEP
ICAM3,0.328841716,LNPEP
MBL2,0.629169106,GJD2
UNC50,0.45564127,GJD2
BRDT,0.66839397,GJD2
ONECUT2,0.432025492,GJD2
CCDC198,0.405833304,GJD2
CIAO1,0.330345452,GJD2
VGLL1,0.625032485,GJD2
MIA2,0.604623139,GJD2
SIM1,0.439116567,GJD2
SOX30,0.57122916,GJD2
CPE,0.448827088,GJD2
HAUS3,0.584347367,GJD2
RFX3,0.755020499,GJD2
NFATC4,0.598243058,GJD2
NRGN,0.357531905,GJD2
KLF8,0.553957283,GJD2
MVP,-0.501656234,GJD2
PARPBP,0.50798285,GJD2
CFH,0.410841674,GJD2
GLUD2,0.676210403,GJD2
GAPDH,0.575662255,SCN2B
NDRG4,-0.743732035,SCN2B
MYCBP,0.387060046,SCN2B
RPS10,0.883625984,SCN2B
BRD2,0.432747692,SCN2B
MITF,0.456648916,SCN2B
PLD1,-0.856517494,SCN2B
CYP11B1,-1.039112329,SCN2B
RPL21,1.067302823,SCN2B
ATP5PF,0.427447885,SCN2B
ERGIC3,0.274954557,SCN2B
CCL2,0.147233695,SCN2B
CTSB,0.477439731,SCN2B
PRDX4,0.366213799,SCN2B
MBNL3,0.556747437,SCN2B
PPP2R3A,-0.377159774,SCN2B
ENPP1,0.549486876,SCN2B
PPP2R2A,0.313130826,SCN2B
CSNK2B,0.365109205,SCN2B
CDK13,0.507864833,SCN2B
SEL1L3,-0.675238848,CRAT
PRKCD,-0.411650658,CRAT
STAG3,-0.644461811,CRAT
MAB21L1,0.243755639,CRAT
TNPO2,-0.547333241,CRAT
NAV2,0.340250134,CRAT
PCDH17,0.273960322,CRAT
RABEP2,-1.094884872,CRAT
AMIGO2,-0.429613441,CRAT
MAPRE3,-0.622905612,CRAT
MTOR,0.525295079,CRAT
GIPC1,-0.635072529,CRAT
MRPL20,0.490353227,CRAT
TM4SF20,-0.366836727,CRAT
TNNI2,-0.543099225,CRAT
DCAF7,-0.245179549,CRAT
ACTA1,-0.548739672,CRAT
DRG2,-0.608130634,CRAT
SLC25A4,-0.125336722,CRAT
MYLPF,-0.672225773,CRAT
JUN,-0.429567426,ACE2
NUP133,0.27138719,ACE2
IER5,-0.491449803,ACE2
ETS1,-0.673331439,ACE2
HNRNPA3,0.404362857,ACE2
PGM1,0.300776035,ACE2
RFWD3,-0.34780708,ACE2
ACHE,-0.492938161,ACE2
ZNF778,-0.989471018,ACE2
RRAGA,0.218252271,ACE2
NIPSNAP2,0.317370862,ACE2
PFKL,0.335946709,ACE2
ZNF593,-0.613205969,ACE2
TSKS,-1.226332307,ACE2
VAPB,-0.43879053,ACE2
ANXA13,-0.58982712,ACE2
SURF2,-0.59587425,ACE2
RAB2A,0.504058123,ACE2
MMP26,-0.722542584,ACE2
HES1,0.257141501,ACE2
EDA2R,-1.026754975,PIP4K2A
UBE2G1,0.509602845,PIP4K2A
ALX1,-0.491553456,PIP4K2A
ZNF276,-0.628898978,PIP4K2A
NFKB1,-0.57242173,PIP4K2A
CASR,-0.879860818,PIP4K2A
IPCEF1,-0.417296439,PIP4K2A
CRYGD,-0.855704784,PIP4K2A
SSX7,-0.710260391,PIP4K2A
ZNF280A,-0.622033238,PIP4K2A
TBC1D9,0.352538675,PIP4K2A
CTNNA3,-0.967335165,PIP4K2A
RYBP,0.344611138,PIP4K2A
LAG3,-0.482973546,PIP4K2A
GMEB2,-0.531914949,PIP4K2A
DCTN5,-0.616855741,PIP4K2A
PRDM11,-1.360081792,PIP4K2A
DNAJA4,-0.971962571,PIP4K2A
MYBPC3,-1.032949805,PIP4K2A
PTPRZ1,0.147210777,PIP4K2A
POP4,-0.135113865,MYBBP1A
PAF1,0.290577382,MYBBP1A
ABHD4,0.339487225,MYBBP1A
C1QBP,-0.142732084,MYBBP1A
RPS15A,-0.544363201,MYBBP1A
RPL23A,-0.757165432,MYBBP1A
RPL13A,-0.492321014,MYBBP1A
MRPL58,-0.179641142,MYBBP1A
RPL12,-0.289497882,MYBBP1A
RPS4X,-0.615900218,MYBBP1A
MCUB,-0.17335701,MYBBP1A
CLIC1,-0.163212925,MYBBP1A
EIF2B3,-0.212801129,MYBBP1A
RPLP1,-0.535460114,MYBBP1A
RPL13,-0.222735524,MYBBP1A
COA3,-0.187709376,MYBBP1A
CYC1,-0.208117813,MYBBP1A
GAPDH,-1.523493528,MYBBP1A
MRPS35,-0.181093559,MYBBP1A
NECAP2,-0.225271702,MYBBP1A
SNRPC,-0.501488388,LIMK1
VPS4A,-0.462873399,LIMK1
COX8A,-0.433837682,LIMK1
NDUFA1,-0.423136383,LIMK1
TIMM13,-0.383801967,LIMK1
POLR2L,-0.466039777,LIMK1
DNPH1,-0.864747763,LIMK1
MYL10,-0.785800397,LIMK1
GP1BB,-0.820864022,LIMK1
TMEM147,-0.443542778,LIMK1
DUSP4,-0.712863624,LIMK1
EGLN2,-0.59307462,LIMK1
ACIN1,-0.382251114,LIMK1
ENTPD2,-0.702540815,LIMK1
TCEAL4,-0.19684568,LIMK1
ZNF646,-0.671290934,LIMK1
PFKP,-0.381805569,LIMK1
HOXB3,-0.693951249,LIMK1
ELAVL3,-0.784901083,LIMK1
ITPA,-0.394352227,LIMK1
NUP85,-0.054464113,ADGRE5
ZNF473,-0.332946926,ADGRE5
NUCB2,-0.259580344,ADGRE5
ATF6,-0.269402415,ADGRE5
PARP2,-0.19489342,ADGRE5
SGSM2,0.535836875,ADGRE5
PGGT1B,-0.334619701,ADGRE5
MSN,-0.082132526,ADGRE5
BMS1,-0.322305471,ADGRE5
FBXO38,-0.411138266,ADGRE5
RNASEH1,-0.185134202,ADGRE5
TMOD3,-0.515160739,ADGRE5
PFDN2,-0.33892265,ADGRE5
UTP20,-0.428948581,ADGRE5
CLIP4,-0.32520932,ADGRE5
DNAJC9,-0.207450107,ADGRE5
SLC4A1AP,-0.303660631,ADGRE5
HSPB8,-0.227918029,ADGRE5
CEBPG,-0.210246965,ADGRE5
NIP7,-0.184048563,ADGRE5
CDH11,0.375709087,ACTR3
SAP30BP,-0.384466469,ACTR3
LRRC15,0.348680735,ACTR3
