names,logfoldchanges,condition
COMT,-0.560972393,PDCD6
THOP1,-0.750023127,PDCD6
PSMD13,-0.551499963,PDCD6
RABEP2,-0.917851388,PDCD6
ISOC2,-0.38339296,PDCD6
EIF4A3,0.774684548,PDCD6
ADH6,0.483428091,PDCD6
BCKDHA,-0.57832706,PDCD6
HIBCH,0.344784588,PDCD6
MRE11,0.862697065,PDCD6
POMGNT1,-0.940890431,S100A12
USP3,0.41620478,S100A12
GALNT14,0.534753501,S100A12
RNF4,0.385049731,S100A12
PFKFB3,0.831483424,S100A12
TMEM160,-0.9134835,S100A12
RPL37A,0.826469958,S100A12
RPS18,0.831210434,S100A12
KIF2A,0.455755919,S100A12
FAT1,0.234030664,S100A12
SEL1L3,-0.593611598,S100A12
WDR26,0.513511598,S100A12
RPL23A,0.823266089,S100A12
AP3S1,0.669324875,S100A12
TMED10,0.52297014,S100A12
DYNLRB1,0.476269126,S100A12
MORF4L1,0.739503562,S100A12
PKP4,0.416906625,S100A12
RPS23,0.755181253,S100A12
TPM3,-0.851678193,S100A12
NDUFA9,0.284403622,GTPBP4
UBE2H,-0.884751678,GTPBP4
SEZ6L,-1.04857409,GTPBP4
OPHN1,0.476665139,GTPBP4
CDH2,0.539473534,GTPBP4
SSX1,-0.803923428,GTPBP4
MAP2K5,0.549771667,GTPBP4
CALU,-0.412674785,GTPBP4
PDLIM2,0.503611922,GTPBP4
DEPTOR,-0.518337846,GTPBP4
DNAJC3,-0.668169081,GTPBP4
PNMA2,0.378535986,GTPBP4
IQGAP1,-0.230697066,GTPBP4
SLC9A8,0.429614782,GTPBP4
FXN,0.328064352,GTPBP4
TRAP1,0.294148356,GTPBP4
SLC6A4,-0.55442524,GTPBP4
PAPSS1,-0.537198186,GTPBP4
HIP1,-0.557600081,GTPBP4
HOXA1,-0.353795588,GTPBP4
U2SURP,0.761138856,TSSK1B
SRSF5,0.456487864,TSSK1B
OXR1,0.616741717,TSSK1B
USP9X,0.516697466,TSSK1B
SUN2,0.662437916,TSSK1B
DUSP6,0.297143996,TSSK1B
RANBP2,0.763049304,TSSK1B
ATMIN,0.535157025,TSSK1B
AAGAB,0.487829,TSSK1B
PIK3C2A,0.630484819,TSSK1B
OTUD4,0.658080101,TSSK1B
XPOT,0.719285607,TSSK1B
CCSER2,0.935757339,TSSK1B
TGOLN2,0.676396608,TSSK1B
BIRC2,0.764154434,TSSK1B
GCG,-0.565802217,TSSK1B
EYA3,-1.876903057,TSSK1B
MBNL1,0.658336639,TSSK1B
NDUFS3,-1.024652958,TSSK1B
APPBP2,0.715804338,TSSK1B
ABLIM3,-0.785638273,DRD3
PCGF3,-0.592275918,DRD3
AKR1C2,-0.686816096,DRD3
SLC29A1,-0.784371078,DRD3
VWF,-0.624712586,DRD3
TCF4,-0.490935653,DRD3
AKR1C1,-0.464565873,DRD3
UBE2D4,0.4051193,DRD3
POLD2,-0.463924289,DRD3
AKR1C3,-0.380230695,DRD3
KCNIP1,0.366120815,DRD3
MRPL33,0.379793316,DRD3
ZNF32,0.39444682,DRD3
NPHS2,0.407113612,DRD3
GREB1,0.572469115,DRD3
MAEA,-0.520348608,DRD3
ALDH1A2,0.239273667,DRD3
BCL2A1,0.736049592,DRD3
ZNF280A,0.710368812,DRD3
CD300A,0.383726984,DRD3
NDUFA9,0.290956378,CEACAM5
RSF1,-0.566809475,CEACAM5
ANKRD12,-0.652983487,CEACAM5
CYP3A4,-0.540261984,CEACAM5
CAT,-0.42419818,CEACAM5
BLCAP,0.193586424,CEACAM5
SFTPB,-3.597994328,CEACAM5
PUF60,0.121405669,CEACAM5
MRPS7,0.251151025,CEACAM5
EMSY,-0.748946846,CEACAM5
HPR,-0.604859948,CEACAM5
TNIK,0.268466175,CEACAM5
IDH3B,0.272729427,CEACAM5
CSNK1G3,-0.600966513,CEACAM5
GPALPP1,-0.539406478,CEACAM5
NPY,0.313494712,CEACAM5
GGCX,-0.731077194,CEACAM5
CDH2,0.511676252,CEACAM5
PAPSS1,-0.497943908,CEACAM5
PRKAB2,-1.098927736,CEACAM5
PFKL,-0.775912464,KCNJ10
MYBL2,-0.578200638,KCNJ10
U2AF1,-0.478534997,KCNJ10
PAF1,-0.953849494,KCNJ10
AGPAT2,-0.884795904,KCNJ10
SLC29A1,-0.831615925,KCNJ10
ATG14,0.471879989,KCNJ10
TCF4,-0.495261997,KCNJ10
CDH19,0.323350281,KCNJ10
GNAI2,-0.613146245,KCNJ10
UNC93B1,-0.73638314,KCNJ10
ETFB,-0.249611557,KCNJ10
LMAN2L,0.334509671,KCNJ10
FRAT1,-0.605404496,KCNJ10
CFD,-0.951101184,KCNJ10
LIPE,-0.469195485,KCNJ10
RNF144A,0.604529083,KCNJ10
STAP2,-0.425047785,KCNJ10
TUBGCP5,0.263075113,KCNJ10
POR,-0.544401944,KCNJ10
PRB1,-0.855024636,PLA2G4A
ADSL,0.253610849,PLA2G4A
GNAI2,-0.68681556,PLA2G4A
RIT2,0.491034389,PLA2G4A
CLIC3,-0.814070463,PLA2G4A
AGPAT2,-0.91455096,PLA2G4A
ITGA4,0.448982775,PLA2G4A
LIPE,-0.529563606,PLA2G4A
TMEM254,0.625946581,PLA2G4A
CNNM4,0.446711302,PLA2G4A
WT1,0.317150444,PLA2G4A
LHPP,0.439262271,PLA2G4A
SLC25A17,0.48922056,PLA2G4A
SPRR1A,-0.433265805,PLA2G4A
THAP10,0.37735492,PLA2G4A
POU2F2,-0.959957004,PLA2G4A
ZNF32,0.434640497,PLA2G4A
LRPAP1,-0.511467516,PLA2G4A
TRIM25,-0.752210379,PLA2G4A
AMT,0.519993901,PLA2G4A
PSME2,0.204913765,HGFAC
F13A1,-4.465089798,HGFAC
LGALS9,0.460264415,HGFAC
CYTH3,-1.279111266,HGFAC
TGFB2,-0.848485827,HGFAC
SLC12A1,0.387254536,HGFAC
MAP2K5,0.539681613,HGFAC
PTGDR,0.546702981,HGFAC
OLFML2B,-28.86723709,HGFAC
TCF3,-0.699212432,HGFAC
GPSM2,-0.601611495,HGFAC
NCAPD2,-0.314564466,HGFAC
PDLIM2,0.519509673,HGFAC
MICAL1,0.432798952,HGFAC
PAPSS1,-0.712779701,HGFAC
CBX1,-0.461091369,HGFAC
MATK,0.350451142,HGFAC
TSPAN1,0.194127247,HGFAC
CISD1,-0.358886361,HGFAC
NMNAT2,-0.641821206,HGFAC
HBZ,0.472248822,MC4R
GADD45A,0.526623428,MC4R
CD163,-1.069332123,MC4R
MST1,0.287684202,MC4R
MMP1,0.973837614,MC4R
TRAF3IP2,0.413419545,MC4R
LPAL2,0.478892505,MC4R
JPT2,-0.606453776,MC4R
TYRO3,0.481443167,MC4R
ERMAP,0.334918499,MC4R
TLR5,-0.655984223,MC4R
TUBB6,0.801261783,MC4R
KLRC3,0.425921649,MC4R
APOBEC3C,0.529650688,MC4R
SPATA2,0.396218151,MC4R
TRIM26,0.349400848,MC4R
PLAAT1,0.308276623,MC4R
ST8SIA4,0.394185364,MC4R
RAB38,0.43367973,MC4R
ZNF10,0.386271149,MC4R
RAB13,0.545795679,MYL9
GPR35,-0.559074581,MYL9
ZNF337,0.639467955,MYL9
CD163,-1.056843996,MYL9
GADD45A,0.510336637,MYL9
SREBF1,-0.516609311,MYL9
TUBB6,0.820569634,MYL9
ST8SIA1,0.468028367,MYL9
MMP1,0.957207859,MYL9
PFKM,0.352324426,MYL9
GTPBP2,0.387151331,MYL9
CYP2A6,0.41482541,MYL9
PAPSS2,0.292221487,MYL9
TUSC3,0.612146139,MYL9
APOBEC3C,0.562446713,MYL9
TIAM1,0.171768501,MYL9
PRUNE2,0.201948255,MYL9
ARPC2,0.344620973,MYL9
SCARA3,0.555506885,MYL9
RETREG1,0.474846572,MYL9
JPT2,-0.692728937,RBM5
FGB,-0.506826043,RBM5
FLT1,-0.495047599,RBM5
ASB9,0.265725464,RBM5
KCNE4,0.428266078,RBM5
MFAP5,-0.354670644,RBM5
DNAJC12,0.25229314,RBM5
HEBP2,-0.399993002,RBM5
KLRC3,0.410566837,RBM5
MTCH2,0.158123583,RBM5
RGCC,-0.424546093,RBM5
MMP1,0.846904993,RBM5
TRABD,-0.549305081,RBM5
CR2,0.348565191,RBM5
CD163,-0.943169236,RBM5
DNASE1L3,0.350178123,RBM5
CDH5,-0.359745204,RBM5
PDLIM2,0.430632114,RBM5
ANXA4,-0.283047676,RBM5
TIAM1,0.13756001,RBM5
EXOSC8,0.355627298,PAM
MORF4L1,0.74810183,PAM
RPA3,0.704153121,PAM
TIMM17A,0.400726438,PAM
HMGN5,0.866203725,PAM
TPRKB,0.46971634,PAM
CCNH,0.729406893,PAM
DUSP12,0.488888621,PAM
ADNP2,0.654319584,PAM
ZSCAN16,0.499706864,PAM
PTMA,0.691698372,PAM
PTGS2,0.283661306,PAM
GNB1,0.386265725,PAM
COPS4,0.683893621,PAM
VGLL4,-0.539727032,PAM
COIL,0.708765388,PAM
ZW10,0.363272846,PAM
RPL12,0.535811067,PAM
HMGN3,0.673534572,PAM
TMEM132A,-1.541490793,PAM
PTPN22,-1.263282537,FEN1
ADCY10,-1.711990833,FEN1
ASCL2,-0.950050771,FEN1
PSG5,-1.116150975,FEN1
SPO11,-1.143380523,FEN1
IL12B,-2.373058081,FEN1
TEX12,-1.211740613,FEN1
ELOA2,-0.873788118,FEN1
HOXD10,-1.787630677,FEN1
SDF4,-0.772061169,FEN1
SPICE1,-1.008295059,FEN1
USH2A,-0.986200452,FEN1
GNG13,-1.756857276,FEN1
CHRNB4,-1.769385219,FEN1
ENTPD4,0.84544605,FEN1
HIPK1,0.422096819,FEN1
CSGALNACT1,1.391724348,FEN1
PODXL2,-1.491493344,FEN1
ZNF407,-0.930792451,FEN1
KNL1,-1.218869686,FEN1
MATR3,0.745819092,PFKFB1
KRCC1,0.566645324,PFKFB1
PSG5,-0.974952102,PFKFB1
KCNK15,-1.538045883,PFKFB1
CSHL1,-1.248114109,PFKFB1
TREM2,-1.525915027,PFKFB1
OXT,-1.119151831,PFKFB1
SUGP1,-1.368430853,PFKFB1
PTPN12,0.723218143,PFKFB1
LMBR1L,-0.784669399,PFKFB1
GPLD1,-1.653222084,PFKFB1
NARF,-0.688187778,PFKFB1
ACAP1,-1.194069743,PFKFB1
FICD,-1.319265246,PFKFB1
PDHA2,-1.973527312,PFKFB1
PPEF1,-1.180222988,PFKFB1
RIN3,-1.460598111,PFKFB1
SLC34A2,-0.858261764,PFKFB1
CREB3,-0.858201742,PFKFB1
CCKAR,-1.899803638,PFKFB1
AIF1,-0.777949393,PTK6
PDE6A,-1.884178877,PTK6
GNG13,-1.501480341,PTK6
LALBA,-1.372390628,PTK6
SCEL,0.397614807,PTK6
WAPL,0.688288391,PTK6
SLC34A2,-0.850612819,PTK6
BTBD2,-0.958053529,PTK6
CD101,-1.705107212,PTK6
ANXA3,0.288827449,PTK6
MPIG6B,-1.089588046,PTK6
JAK1,0.769538462,PTK6
EGFR,0.529420435,PTK6
FANCI,0.463315725,PTK6
BAG3,0.402142167,PTK6
PITPNM3,-1.485222697,PTK6
GPX3,0.765838981,PTK6
ICAM4,-0.819713295,PTK6
PSMD9,-0.691911399,PTK6
NRXN3,-1.066195011,PTK6
NPC1,1.089183092,PSMB5
YTHDC1,0.863713264,PSMB5
RIT1,0.884551287,PSMB5
ZNF473,0.744966865,PSMB5
GAPVD1,0.857608557,PSMB5
TUFT1,0.843330979,PSMB5
TTF1,0.754395485,PSMB5
H6PD,-1.353356481,PSMB5
GALT,-1.127688169,PSMB5
HPS1,-1.622259498,PSMB5
HMGCL,-1.024165273,PSMB5
F11,-1.9417485,PSMB5
CCL11,-0.902098775,PSMB5
STOML1,-1.93555069,PSMB5
BTBD2,-1.46621573,PSMB5
ZNF839,-2.124082088,PSMB5
BCL2L14,-1.08599484,PSMB5
ZNF205-AS1,-1.363739371,PSMB5
DNAJC4,-1.180615425,PSMB5
HSPG2,-1.475444794,PSMB5
TRABD,-0.597625434,KDM5A
SUPT3H,0.449463487,KDM5A
JPT2,-0.542141259,KDM5A
COQ6,0.336520284,KDM5A
TCF20,-0.369571596,KDM5A
CR2,0.377709925,KDM5A
ASB9,0.260924041,KDM5A
MTCH2,0.157616436,KDM5A
MAGI1,-0.352539271,KDM5A
HEBP2,-0.413808942,KDM5A
DNASE1L3,0.36288318,KDM5A
MAPK9,-0.354267865,KDM5A
GLYAT,0.544976175,KDM5A
CTIF,-0.648892641,KDM5A
HAO2,0.342093766,KDM5A
LCP1,0.342143089,KDM5A
RPH3A,-0.610734761,KDM5A
GATA3,0.344752043,KDM5A
MRPL12,-0.356669456,KDM5A
SIRT5,0.443703681,KDM5A
PSMB8,0.217739597,SERPINA1
SLC10A2,-0.80396533,SERPINA1
ABCB1,0.48947975,SERPINA1
GAPDH,-1.728673935,SERPINA1
DLX5,-0.471433878,SERPINA1
ZAP70,0.533883095,SERPINA1
SEC14L2,0.449204564,SERPINA1
EIF3E,-0.627895594,SERPINA1
BOLA1,0.502537549,SERPINA1
SUN2,0.398215801,SERPINA1
TUT4,-0.408333451,SERPINA1
CDR2,0.517989933,SERPINA1
SP110,0.371872783,SERPINA1
HIRIP3,0.309252888,SERPINA1
C4BPA,-0.305153102,SERPINA1
FAM189A2,-0.540894032,SERPINA1
TTF1,0.494740993,SERPINA1
DOCK9,-0.406264037,SERPINA1
MIPEP,0.275436491,SERPINA1
PPA1,-0.487909108,SERPINA1
SCARB2,-0.448922366,HNRNPAB
CISD1,-0.411487788,HNRNPAB
PAK6,0.183863387,HNRNPAB
DCTD,0.352493793,HNRNPAB
DEPTOR,-0.546310782,HNRNPAB
DDX52,-0.577528477,HNRNPAB
SRP9,-0.609755397,HNRNPAB
PRRX1,-0.605717003,HNRNPAB
CGREF1,0.512321234,HNRNPAB
FOXF1,-0.511833429,HNRNPAB
TGFB2,-0.83282125,HNRNPAB
ZNF804A,-0.53493762,HNRNPAB
TSPAN1,0.183713987,HNRNPAB
FBXW11,-0.624060094,HNRNPAB
KCNJ2,-0.842437088,HNRNPAB
POU3F2,0.521952987,HNRNPAB
FPGS,0.293854028,HNRNPAB
NABP1,-0.833996415,HNRNPAB
NACA4P,-0.47632131,HNRNPAB
PAPSS1,-0.584426403,HNRNPAB
DSG1,-0.496427983,GYPA
IL36RN,-0.94732362,GYPA
CBX1,-0.415270776,GYPA
CISD1,-0.372357726,GYPA
COPA,-0.383671314,GYPA
ANO1,-0.854634047,GYPA
TGFBR2,-0.929046273,GYPA
PSME2,0.174415842,GYPA
TGFB2,-0.721306086,GYPA
RASGRF1,-0.649632633,GYPA
NDUFA9,0.274692744,GYPA
MAP2K5,0.493876129,GYPA
YAP1,-0.581133485,GYPA
HDC,-0.696110964,GYPA
COL4A1,-0.230647892,GYPA
TCHH,-0.600961566,GYPA
OSMR,-0.998208582,GYPA
ITPR2,-0.519658327,GYPA
EMSY,-0.62950784,GYPA
HP1BP3,-0.462625444,GYPA
DUSP22,0.423385561,IL16
COQ6,0.409461886,IL16
TUT4,-0.443120927,IL16
TOX3,-0.194231734,IL16
CD300A,0.388005555,IL16
LCP2,0.401081592,IL16
IL2RG,0.573383152,IL16
HRH3,-0.703933597,IL16
MMP1,0.9744789,IL16
TNFAIP3,1.341247678,IL16
DYRK4,0.448621422,IL16
NENF,0.292669535,IL16
TNPO3,-0.312472343,IL16
VGLL3,-0.66879493,IL16
TTF1,0.500169694,IL16
CD3D,0.375452191,IL16
USE1,0.384775072,IL16
DDAH1,-0.276631802,IL16
ASB8,0.429979533,IL16
UROS,0.29973805,IL16
DBP,-0.708164692,FKBP1A
SLC29A1,-1.01026237,FKBP1A
TMEM259,-0.810893416,FKBP1A
RNF144A,0.675249755,FKBP1A
U2AF1,-0.51575011,FKBP1A
AGPAT2,-0.98031944,FKBP1A
MYBL2,-0.578493476,FKBP1A
PAF1,-1.006471157,FKBP1A
HS6ST1,-0.87584585,FKBP1A
PFKL,-0.751348197,FKBP1A
HDAC4,0.271034479,FKBP1A
HRAS,-0.543160856,FKBP1A
NSMF,-0.750392556,FKBP1A
LHPP,0.427310526,FKBP1A
POR,-0.565690994,FKBP1A
ETFB,-0.268768936,FKBP1A
RUVBL1,-0.325948536,FKBP1A
AREL1,0.265701771,FKBP1A
PRPF31,-0.568846226,FKBP1A
GSPT2,0.42746377,FKBP1A
JPT2,-0.594974339,NUSAP1
ERMAP,0.341931283,NUSAP1
DUSP1,-0.761989355,NUSAP1
RAB13,0.434565246,NUSAP1
CD163,-1.062297702,NUSAP1
DNASE1L3,0.389072984,NUSAP1
TIAM1,0.176134318,NUSAP1
FBXO22,0.565753162,NUSAP1
CR2,0.38060841,NUSAP1
GATA2,0.165527314,NUSAP1
HBZ,0.419149846,NUSAP1
ARPC2,0.34389326,NUSAP1
ADRA1A,0.46843344,NUSAP1
ZNF337,0.537758172,NUSAP1
ETNK2,0.455349743,NUSAP1
SSH1,0.471007228,NUSAP1
CRHBP,0.482858598,NUSAP1
CFHR4,0.355814189,NUSAP1
NAT1,0.331755936,NUSAP1
OSMR,-0.785194576,NUSAP1
ANXA4,-0.429624259,IMPA1
JPT2,-0.740496576,IMPA1
SPON2,-0.484461159,IMPA1
TRABD,-0.747649431,IMPA1
DNASE1L3,0.458218902,IMPA1
CSNK1E,-0.330082744,IMPA1
MTERF1,0.44887206,IMPA1
TTF1,0.548809111,IMPA1
IFITM1,0.338850796,IMPA1
TMEM259,-0.614964545,IMPA1
LAMA4,-0.56763947,IMPA1
DCTN2,0.484541625,IMPA1
SLC4A7,-0.593209445,IMPA1
PMM1,-0.671577454,IMPA1
SAP18,0.336200595,IMPA1
CCNL2,-0.524794996,IMPA1
MFAP5,-0.383783638,IMPA1
R3HDM2,0.343114555,IMPA1
HRAS,-0.434253305,IMPA1
KIF5C,0.803974688,IMPA1
BAG2,0.555965543,PFKL
BDH2,0.736587942,PFKL
CDK7,0.213488653,PFKL
PMPCB,0.678349733,PFKL
PSMG2,0.538374424,PFKL
PSMA4,0.526166439,PFKL
SNAPC5,0.551291883,PFKL
RBM8A,-0.574705899,PFKL
ZNF580,-0.690821469,PFKL
MPP6,0.85302484,PFKL
S100PBP,0.826399803,PFKL
RPL12,0.530047774,PFKL
MDH1,0.410317808,PFKL
ARHGEF18,-0.732940555,PFKL
P4HB,-0.626999915,PFKL
FOXM1,-0.663384378,PFKL
CHMP2B,0.869542003,PFKL
KPNA2,0.398836672,PFKL
UCK2,0.467692196,PFKL
EIF1,0.403610885,PFKL
RPL11,0.591640949,GAD2
PRR14,-1.051879764,GAD2
POLR2K,0.40541485,GAD2
CPS1,0.481679201,GAD2
RPS15A,0.802440226,GAD2
CASP10,-1.084811211,GAD2
TDRKH,-0.706555247,GAD2
CRIP1,1.14350915,GAD2
DUSP10,0.680579662,GAD2
NACA,0.861511409,GAD2
RPL37,0.797964633,GAD2
RPS14,0.665018797,GAD2
AMPD1,-0.964799464,GAD2
COX6C,0.684343934,GAD2
NT5DC3,-0.756703734,GAD2
SLIRP,0.548101485,GAD2
HIF3A,-0.987056017,GAD2
RPL26,0.48492521,GAD2
USP13,-1.273787975,GAD2
LIN37,-0.646571636,GAD2
PHF3,0.835979581,RPL37
ZBTB11,0.85279274,RPL37
PIK3C2A,0.674146175,RPL37
FHL2,0.789289713,RPL37
DYRK1A,0.860318482,RPL37
MTIF2,0.639578342,RPL37
TRMT11,1.000966191,RPL37
DENR,0.65484333,RPL37
MACF1,0.625982285,RPL37
ASCC3,0.502387583,RPL37
NOL8,0.569030046,RPL37
MBNL1,0.740008712,RPL37
TRIB1,0.579999924,RPL37
FNBP4,0.792443156,RPL37
SETD2,0.953371525,RPL37
BMP4,0.328639328,RPL37
ZCCHC8,0.546329319,RPL37
OTUD4,0.699009657,RPL37
ATMIN,0.614471734,RPL37
DSG2,0.843361199,RPL37
DSTN,-0.634426653,EXO1
YAP1,-0.685893536,EXO1
TWSG1,-0.87488693,EXO1
ARID5B,-0.482951015,EXO1
RAB27B,-0.602776885,EXO1
GGCX,-0.752777278,EXO1
CARMIL1,-0.937796652,EXO1
LAT2,0.263506621,EXO1
ADRA2A,0.205349967,EXO1
RALGPS1,-0.740133703,EXO1
TBCB,0.316041678,EXO1
BCL2L11,-0.698429167,EXO1
EMP3,0.272277385,EXO1
KITLG,-0.411347359,EXO1
DCTN4,-0.638630569,EXO1
CAT,-0.39687258,EXO1
CALU,-0.339579105,EXO1
NET1,-0.272693276,EXO1
HADH,-0.305107534,EXO1
IDH3A,-0.369373828,EXO1
MST1,0.345247924,MAF
RAC2,0.249593243,MAF
SSBP2,-0.679238141,MAF
CD163,-1.139964819,MAF
HBZ,0.480083048,MAF
MMP1,0.972922444,MAF
TRAF3IP2,0.439165235,MAF
NFIB,-0.47433427,MAF
SUPT3H,0.448336869,MAF
LETMD1,0.320347995,MAF
RGS20,0.481093198,MAF
SIRT5,0.486303687,MAF
TIAM1,0.185938582,MAF
TRMT2B,0.521746576,MAF
TMEM242,0.52337414,MAF
GHR,0.394019842,MAF
SLC6A12,0.566553771,MAF
LIPC,0.728326678,MAF
ERMAP,0.351562291,MAF
APOM,0.468905866,MAF
RRAGA,-1.157656789,KDM6B
ARPC2,0.40214932,KDM6B
CAPN3,0.56594336,KDM6B
TLR5,-0.889162838,KDM6B
SSBP2,-0.753271818,KDM6B
GLYAT,0.641586483,KDM6B
SPRR1B,0.404066116,KDM6B
CD14,-0.360563487,KDM6B
PHC2,-0.461635947,KDM6B
DDAH1,-0.336718053,KDM6B
CUBN,0.467711419,KDM6B
CD163,-0.964470625,KDM6B
PLAA,-0.327080369,KDM6B
CLTA,-0.396469891,KDM6B
HAO2,0.364516735,KDM6B
CR2,0.398686826,KDM6B
R3HDM2,0.315339267,KDM6B
S100A7,0.60639894,KDM6B
RAB38,0.436749488,KDM6B
MRPL12,-0.378168225,KDM6B
ARID3A,-0.58879739,HIF3A
DEPTOR,-0.579818368,HIF3A
TGFB2,-0.789512873,HIF3A
CGREF1,0.476964891,HIF3A
DNAJC3,-0.703205645,HIF3A
MAP2K5,0.5253824,HIF3A
IL1RL1,-0.501886845,HIF3A
PSME2,0.187122568,HIF3A
DCTD,0.344856054,HIF3A
CITED2,-0.481012642,HIF3A
EIPR1,0.279750139,HIF3A
PHACTR2,-0.419501424,HIF3A
PAPSS1,-0.542059004,HIF3A
NAGLU,0.369489819,HIF3A
F13A1,-2.833550215,HIF3A
SCARB2,-0.366511106,HIF3A
COL4A4,-0.633847356,HIF3A
DSC2,-0.388487965,HIF3A
GGCX,-0.681747854,HIF3A
LAT2,0.250353843,HIF3A
ADAM15,-1.197362661,ARF6
FZD8,-0.981930733,ARF6
SLC29A1,-0.828959763,ARF6
NEUROG1,-1.181763291,ARF6
CRIP2,-0.490611643,ARF6
GNB2,-0.58384788,ARF6
LUC7L,-1.208723783,ARF6
TMEM259,-0.768046439,ARF6
CDCA8,-0.447536826,ARF6
LCN1,-1.211586356,ARF6
IDH2,-0.313664109,ARF6
LLGL1,-0.739103377,ARF6
S1PR4,-0.52866298,ARF6
TGM3,-0.87248379,ARF6
U2AF1,-0.453318477,ARF6
SAMD4B,-0.699506044,ARF6
EHBP1L1,-0.770838737,ARF6
KANSL3,-0.93368113,ARF6
PAQR4,-0.501497805,ARF6
PPP5C,-0.45181486,ARF6
ABHD5,-0.88548851,CHPF
VRK3,0.301133305,CHPF
DNAJC3,-0.69705981,CHPF
FCGR2A,-0.399581105,CHPF
TRIM2,-0.31657362,CHPF
MERTK,-0.5601933,CHPF
CARMIL1,-1.020632625,CHPF
FBXW11,-0.596855998,CHPF
KLHL24,-0.751186252,CHPF
COL6A3,-0.577882469,CHPF
KHSRP,0.272826821,CHPF
SOX4,-0.623558819,CHPF
CAT,-0.377381772,CHPF
TWSG1,-0.655958772,CHPF
GLRX,-0.300638467,CHPF
HNRNPA0,-0.522619963,CHPF
YAP1,-0.578632534,CHPF
F13A1,-2.554801464,CHPF
SPANXC,-0.592933893,CHPF
RNF31,0.343829632,CHPF
RAB13,0.550446868,NUP160
RRAGA,-1.348804832,NUP160
DENND4C,-0.795712948,NUP160
SSBP2,-0.859860241,NUP160
CD5L,0.726824939,NUP160
CD163,-1.300147772,NUP160
ZNF337,0.661756933,NUP160
KLRC3,0.472024411,NUP160
ZNF629,0.410153151,NUP160
ERMAP,0.355173081,NUP160
GHR,0.422095478,NUP160
SLC6A12,0.607287347,NUP160
FKBP5,-0.483363271,NUP160
CAAP1,-0.318770707,NUP160
DNASE1L3,0.416959435,NUP160
TLR5,-0.791117787,NUP160
TMEM70,-0.656835616,NUP160
OSBPL3,-0.354990423,NUP160
BASP1,0.172929883,NUP160
STAB2,0.55475837,NUP160
TOR1B,0.393211156,TMEM104
SCO2,0.311254323,TMEM104
GZMA,0.426201642,TMEM104
NKG7,0.546092212,TMEM104
GOLGA1,0.433246911,TMEM104
CBS,0.753009856,TMEM104
RPS8,-0.565199733,TMEM104
GZMK,0.428439438,TMEM104
EIF3E,-0.70048362,TMEM104
CCL5,0.453119218,TMEM104
GAPDH,-1.93011713,TMEM104
MIA3,0.503967643,TMEM104
HOXB13,0.261763006,TMEM104
PRF1,0.347704023,TMEM104
LCP1,0.407580733,TMEM104
IRF1,0.382109821,TMEM104
KCTD13,0.542279899,TMEM104
GTPBP2,0.485218078,TMEM104
FASLG,0.468075007,TMEM104
APMAP,0.444408715,TMEM104
GNA14,-0.619462729,GCG
RIMBP2,-0.686004102,GCG
ELOVL5,0.875970542,GCG
EEF1E1,0.457137048,GCG
HINT1,0.522865951,GCG
TMEM14A,0.524296403,GCG
POP4,0.309805334,GCG
HSPB11,0.474997848,GCG
BHMT2,0.55829221,GCG
UBE2D1,0.756970823,GCG
DNAJC8,0.348823518,GCG
PDCD10,0.607317865,GCG
PPIC,0.393988162,GCG
NUP155,0.794947028,GCG
VCAM1,0.612738848,GCG
CD2AP,0.374399275,GCG
DPM1,0.885910451,GCG
MITF,0.807725847,GCG
RBMS1,0.620263457,GCG
OSTM1,0.84981221,GCG
KLHL4,-0.799323082,P4HA1
MRPS22,0.373949438,P4HA1
PTP4A2,0.468018591,P4HA1
MORF4L1,0.73163718,P4HA1
B9D1,-0.721331,P4HA1
POMGNT1,-0.898125768,P4HA1
TMED10,0.502359271,P4HA1
ERAL1,-0.895549536,P4HA1
PTEN,0.456253886,P4HA1
DBN1,-1.574276567,P4HA1
PTDSS2,-1.161826849,P4HA1
DNAJC8,0.354203403,P4HA1
PPP2R5A,0.263310611,P4HA1
CTDNEP1,-0.889476001,P4HA1
THBD,0.524803162,P4HA1
EEF1A1,0.725005507,P4HA1
HGS,-0.584602058,P4HA1
PTGS2,0.253576338,P4HA1
CDT1,-0.689472854,P4HA1
SMAP1,0.558719039,P4HA1
RPL7,0.876411617,RENBP
ARHGEF18,-0.820552647,RENBP
GUCY1B1,0.530395925,RENBP
WASL,0.774718761,RENBP
PTP4A1,0.744717419,RENBP
PARP16,0.591469109,RENBP
IMPDH2,0.425315678,RENBP
MRPS18B,0.412065953,RENBP
ABCC9,0.845638633,RENBP
SEC24C,-1.355102301,RENBP
SAP30,0.816009879,RENBP
PTTG1IP,0.485758126,RENBP
RPL26,0.477922976,RENBP
ZNF3,0.445711017,RENBP
KRT75,-1.105266094,RENBP
MIER2,-1.259794712,RENBP
STMN1,0.426311284,RENBP
ENY2,0.53661108,RENBP
UBE2W,0.743244886,RENBP
BEGAIN,-1.758617759,RENBP
NDUFB3,0.569191456,ESRRA
QKI,1.291133285,ESRRA
DDX41,-1.466175437,ESRRA
CSDC2,-0.712768197,ESRRA
DYNLT3,0.589328289,ESRRA
CYP11B1,-1.475815296,ESRRA
TH,-0.776947677,ESRRA
MYLPF,-1.257066369,ESRRA
NR5A1,-1.843978286,ESRRA
LANCL1,1.016616225,ESRRA
